date,day_of_week,ingredient,unit,opening_stock,received_qty,usage_qty,wastage_qty,closing_stock,par_level,reorder_point,low_stock_alert,expiry_risk_flag,daily_ingredient_cost_aed 
2025-03-19,Wednesday,Parmigiano,kg,1.49,0,0.61,0.01,0.87,1.5,0.4,0,0,33.55
2025-03-19,Wednesday,Avocado,pcs,43.28,0,20.18,0.14,22.96,50,15,0,0,80.72
2025-03-19,Wednesday,Brioche Buns,pcs,119.81,0,61.47,1.79,56.55,120,40,0,0,153.68
2025-03-19,Wednesday,Sourdough Bread,loaves,15.5,0,7.39,0.34,7.77,18,5,0,0,88.68
2025-03-19,Wednesday,Croissant,pcs,34.8,0,15.93,0.52,18.35,35,10,0,0,63.72
2025-03-19,Wednesday,French Fries (frozen),kg,22.97,0,13.04,0.26,9.67,28,8,0,0,117.36
2025-03-19,Wednesday,Sweet Corn,kg,3.66,0,1.94,0.06,1.66,4,1,0,0,13.58
2025-03-19,Wednesday,Green Peas,kg,1.26,0,0.45,0.01,0.8,1.5,0.4,0,0,3.6
2025-03-19,Wednesday,Lemon Juice,ml,1618.88,0,946.92,31.82,640.14,2000,500,0,0,18.94
2025-03-19,Wednesday,Olive Oil,litres,1.62,0,0.55,0.01,1.06,1.5,0.4,0,0,19.25
2025-03-19,Wednesday,White Sugar,kg,2.88,0,0.9,0.02,1.96,3,0.8,0,0,3.6
2025-03-19,Wednesday,Strawberries,kg,6.85,0,3.28,0.06,3.51,7,2,0,0,72.16
2025-03-19,Wednesday,Banana,kg,10.08,0,4.72,0.05,5.31,10,3,0,0,37.76
2025-03-19,Wednesday,Acai (frozen),kg,6.7,0,3.37,0.05,3.28,8,2.5,0,0,219.05
2025-03-19,Wednesday,Granola,kg,2.46,0,1.35,0.01,1.1,3,0.8,0,0,24.3
2025-03-19,Wednesday,Chia Seeds,kg,0.76,0,0.37,0.01,0.38,1,0.2,0,0,11.1
2025-03-19,Wednesday,Nutella,kg,3.44,0,1.62,0.06,1.76,4,1,0,0,45.36
2025-03-19,Wednesday,Maple Syrup,litres,1.65,0,0.71,0.02,0.92,2,0.5,0,0,29.82
2025-03-19,Wednesday,Hashbrown (frozen),pcs,112.74,0,62.91,1.1,48.73,120,40,0,0,94.36
2025-03-19,Wednesday,Bacon Strips,pcs,61.99,0,31.23,0.05,30.71,80,25,0,0,93.69
2025-03-19,Wednesday,Chicken Sausage,pcs,49.37,0,23.73,0.96,24.68,50,15,0,0,94.92
2025-03-19,Wednesday,Chicken Hotdog,pcs,15.79,0,4.48,0.18,11.13,15,5,0,0,22.4
2025-03-19,Wednesday,Beef Hotdog,pcs,21.08,0,9.31,0.22,11.55,20,6,0,0,55.86
2025-03-19,Wednesday,Mushrooms,kg,3.44,0,1.65,0.07,1.72,4,1,0,0,29.7
2025-03-19,Wednesday,Carrot,pcs,7.79,0,2.02,0.06,5.71,8,3,0,0,2.02
2025-03-19,Wednesday,Capsicum,kg,4.44,0,1.87,0.05,2.52,5,1.5,0,0,18.7
2025-03-19,Wednesday,Spinach,kg,2.44,0,1.16,0.01,1.27,3,0.8,0,0,13.92
2025-03-19,Wednesday,Tortilla Wraps,pcs,68.55,0,33.63,0.53,34.39,70,20,0,0,40.36
2025-03-19,Wednesday,Pasta (various),kg,8.64,0,4.95,0.01,3.68,10,3,0,0,39.6
2025-03-19,Wednesday,Sriracha Sauce,litres,0.83,0,0.37,0.02,0.44,1,0.3,0,0,9.25
2025-03-19,Wednesday,BBQ Sauce,litres,1.02,0,0.29,0.01,0.72,1,0.2,0,0,5.22
2025-03-19,Wednesday,Chocolate (cooking),kg,1.99,0,0.93,0.04,1.02,2,0.5,0,0,29.76
2025-03-19,Wednesday,Coconut Flakes,kg,0.99,0,0.46,0.0,0.53,1,0.3,0,0,9.2
2025-03-19,Wednesday,Peanut Butter,kg,1.13,0,0.65,0.0,0.48,1.5,0.4,0,0,11.7
2025-03-19,Wednesday,Gloves (box),boxes,2.98,0,0.18,0.0,2.8,3,1,0,0,3.96
2025-03-20,Thursday,Chicken Breast,kg,26.02,39.2,10.61,0.32,54.29,25,10,0,0,297.08
2025-03-20,Thursday,Beef Patty (Wagyu),pcs,98.23,164.5,46.99,2.35,213.39,100,30,0,0,845.82
2025-03-20,Thursday,Ribeye Steak,portions,11.84,24.5,8.32,0.24,27.78,15,5,0,0,457.6
2025-03-20,Thursday,Beef Brisket,kg,7.37,12.25,3.35,0.12,16.15,8,3,0,0,150.75
2025-03-20,Thursday,Salmon Fillet,portions,13.87,28.0,6.9,0.17,34.8,18,6,0,0,241.5
2025-03-20,Thursday,Prawn (Sriracha),portions,10.25,17.5,5.75,0.28,21.72,12,4,0,0,126.5
2025-03-20,Thursday,Eggs,pcs,321.59,630.0,195.33,2.42,753.84,360,100,0,0,156.26
2025-03-20,Thursday,Milk,litres,38.16,63.0,21.63,0.2,79.33,40,12,0,0,129.78
2025-03-20,Thursday,Espresso Beans (Lavazza),kg,4.44,6.3,1.71,0.06,8.97,5,1.5,0,0,162.45
2025-03-20,Thursday,Mozzarella Cheese,kg,5.16,8.75,2.74,0.13,11.04,6,2,0,0,123.3
2025-03-20,Thursday,Feta Cheese,kg,1.65,2.8,0.81,0.01,3.63,2,0.5,0,0,30.78
2025-03-20,Thursday,Parmigiano,kg,1.19,1.75,0.47,0.02,2.45,1.5,0.4,0,0,25.85
2025-03-20,Thursday,Avocado,pcs,52.23,77.0,26.06,0.68,102.49,50,15,0,1,104.24
2025-03-20,Thursday,Brioche Buns,pcs,115.99,210.0,68.15,0.71,257.13,120,40,0,0,170.38
2025-03-20,Thursday,Sourdough Bread,loaves,15.07,28.0,9.26,0.01,33.8,18,5,0,0,111.12
2025-03-20,Thursday,Croissant,pcs,31.29,52.5,15.99,0.4,67.4,35,10,0,1,63.96
2025-03-20,Thursday,French Fries (frozen),kg,25.53,42.0,13.13,0.15,54.25,28,8,0,0,118.17
2025-03-20,Thursday,Sweet Corn,kg,3.18,5.6,1.52,0.05,7.21,4,1,0,0,10.64
2025-03-20,Thursday,Green Peas,kg,1.46,1.75,0.52,0.0,2.69,1.5,0.4,0,0,4.16
2025-03-20,Thursday,Lemon Juice,ml,1824.6,2800.0,759.67,25.07,3839.86,2000,500,0,0,15.19
2025-03-20,Thursday,Olive Oil,litres,1.58,1.75,0.53,0.01,2.79,1.5,0.4,0,0,18.55
2025-03-20,Thursday,White Sugar,kg,3.19,3.5,0.91,0.01,5.77,3,0.8,0,0,3.64
2025-03-20,Thursday,Strawberries,kg,6.17,10.5,3.05,0.15,13.47,7,2,0,1,67.1
2025-03-20,Thursday,Banana,kg,8.83,14.0,4.95,0.06,17.82,10,3,0,0,39.6
2025-03-20,Thursday,Acai (frozen),kg,7.8,12.25,3.18,0.09,16.78,8,2.5,0,0,206.7
2025-03-20,Thursday,Granola,kg,3.02,4.2,1.19,0.01,6.02,3,0.8,0,0,21.42
2025-03-20,Thursday,Chia Seeds,kg,0.81,1.05,0.33,0.01,1.52,1,0.2,0,0,9.9
2025-03-20,Thursday,Nutella,kg,3.68,5.25,1.61,0.0,7.32,4,1,0,0,45.08
2025-03-20,Thursday,Maple Syrup,litres,1.55,2.8,0.71,0.03,3.61,2,0.5,0,0,29.82
2025-03-20,Thursday,Hashbrown (frozen),pcs,99.43,192.5,48.45,2.16,241.32,120,40,0,0,72.68
2025-03-20,Thursday,Bacon Strips,pcs,68.28,122.5,36.97,1.07,152.74,80,25,0,0,110.91
2025-03-20,Thursday,Chicken Sausage,pcs,51.06,70.0,22.0,0.62,98.44,50,15,0,0,88.0
2025-03-20,Thursday,Chicken Hotdog,pcs,12.18,14.0,4.94,0.13,21.11,15,5,0,0,24.7
2025-03-20,Thursday,Beef Hotdog,pcs,15.19,28.0,9.03,0.23,33.93,20,6,0,0,54.18
2025-03-20,Thursday,Mushrooms,kg,4.03,5.25,1.69,0.02,7.57,4,1,0,1,30.42
2025-03-20,Thursday,Carrot,pcs,7.03,7.0,1.95,0.02,12.06,8,3,0,0,1.95
2025-03-20,Thursday,Capsicum,kg,4.27,7.0,2.25,0.11,8.91,5,1.5,0,0,22.5
2025-03-20,Thursday,Spinach,kg,3.13,3.5,1.07,0.04,5.52,3,0.8,0,1,12.84
2025-03-20,Thursday,Tortilla Wraps,pcs,54.12,105.0,34.99,1.56,122.57,70,20,0,0,41.99
2025-03-20,Thursday,Pasta (various),kg,9.53,14.0,3.49,0.08,19.96,10,3,0,0,27.92
2025-03-20,Thursday,Sriracha Sauce,litres,1.07,1.4,0.39,0.0,2.08,1,0.3,0,0,9.75
2025-03-20,Thursday,BBQ Sauce,litres,0.82,1.05,0.31,0.01,1.55,1,0.2,0,0,5.58
2025-03-20,Thursday,Chocolate (cooking),kg,1.69,2.8,0.89,0.04,3.56,2,0.5,0,0,28.48
2025-03-20,Thursday,Coconut Flakes,kg,0.93,1.4,0.49,0.02,1.82,1,0.3,0,0,9.8
2025-03-20,Thursday,Peanut Butter,kg,1.64,2.1,0.67,0.01,3.06,1.5,0.4,0,0,12.06
2025-03-20,Thursday,Gloves (box),boxes,3.08,0.53,0.16,0.0,3.45,3,1,0,0,3.52
2025-03-21,Friday,Chicken Breast,kg,21.33,0,17.86,0.87,2.6,25,10,1,0,500.08
2025-03-21,Friday,Beef Patty (Wagyu),pcs,108.0,0,63.82,0.67,43.51,100,30,0,0,1148.76
2025-03-21,Friday,Ribeye Steak,portions,14.54,0,11.27,0.07,3.2,15,5,1,0,619.85
2025-03-21,Friday,Beef Brisket,kg,8.06,0,4.59,0.16,3.31,8,3,0,0,206.55
2025-03-21,Friday,Salmon Fillet,portions,19.15,0,11.58,0.22,7.35,18,6,0,0,405.3
2025-03-21,Friday,Prawn (Sriracha),portions,12.79,0,5.86,0.18,6.75,12,4,0,0,128.92
2025-03-21,Friday,Eggs,pcs,339.38,0,277.18,1.18,61.02,360,100,1,0,221.74
2025-03-21,Friday,Milk,litres,41.14,0,25.53,0.96,14.65,40,12,0,0,153.18
2025-03-21,Friday,Espresso Beans (Lavazza),kg,4.91,0,2.82,0.11,1.98,5,1.5,0,0,267.9
2025-03-21,Friday,Mozzarella Cheese,kg,5.64,0,3.49,0.06,2.09,6,2,0,0,157.05
2025-03-21,Friday,Feta Cheese,kg,1.94,0,1.17,0.04,0.73,2,0.5,0,0,44.46
2025-03-21,Friday,Parmigiano,kg,1.25,0,0.71,0.01,0.53,1.5,0.4,0,0,39.05
2025-03-21,Friday,Avocado,pcs,48.99,0,35.52,0.52,12.95,50,15,1,0,142.08
2025-03-21,Friday,Brioche Buns,pcs,100.48,0,70.53,1.86,28.09,120,40,1,0,176.32
2025-03-21,Friday,Sourdough Bread,loaves,15.13,0,11.1,0.02,4.01,18,5,1,0,133.2
2025-03-21,Friday,Croissant,pcs,37.78,0,24.73,0.67,12.38,35,10,0,0,98.92
2025-03-21,Friday,French Fries (frozen),kg,22.62,0,14.51,0.4,7.71,28,8,1,0,130.59
2025-03-21,Friday,Sweet Corn,kg,3.09,0,2.18,0.01,0.9,4,1,1,0,15.26
2025-03-21,Friday,Green Peas,kg,1.34,0,0.83,0.04,0.47,1.5,0.4,0,0,6.64
2025-03-21,Friday,Lemon Juice,ml,2006.49,0,1012.89,38.09,955.51,2000,500,0,0,20.26
2025-03-21,Friday,Olive Oil,litres,1.44,0,0.82,0.02,0.6,1.5,0.4,0,0,28.7
2025-03-21,Friday,White Sugar,kg,2.41,0,1.42,0.02,0.97,3,0.8,0,0,5.68
2025-03-21,Friday,Strawberries,kg,5.79,0,4.32,0.05,1.42,7,2,1,0,95.04
2025-03-21,Friday,Banana,kg,8.4,0,6.65,0.02,1.73,10,3,1,0,53.2
2025-03-21,Friday,Acai (frozen),kg,6.91,0,5.59,0.04,1.28,8,2.5,1,0,363.35
2025-03-21,Friday,Granola,kg,2.39,0,1.89,0.09,0.41,3,0.8,1,0,34.02
2025-03-21,Friday,Chia Seeds,kg,1.05,0,0.39,0.0,0.66,1,0.2,0,0,11.7
2025-03-21,Friday,Nutella,kg,3.18,0,1.89,0.0,1.29,4,1,0,0,52.92
2025-03-21,Friday,Maple Syrup,litres,1.77,0,1.04,0.04,0.69,2,0.5,0,0,43.68
2025-03-21,Friday,Hashbrown (frozen),pcs,124.27,0,90.01,4.5,29.76,120,40,1,0,135.02
2025-03-21,Friday,Bacon Strips,pcs,60.57,0,41.19,1.4,17.98,80,25,1,0,123.57
2025-03-21,Friday,Chicken Sausage,pcs,43.7,0,24.03,1.11,18.56,50,15,0,0,96.12
2025-03-21,Friday,Chicken Hotdog,pcs,15.12,0,6.39,0.27,8.46,15,5,0,0,31.95
2025-03-21,Friday,Beef Hotdog,pcs,18.75,0,10.83,0.09,7.83,20,6,0,0,64.98
2025-03-21,Friday,Mushrooms,kg,3.66,0,1.96,0.09,1.61,4,1,0,0,35.28
2025-03-21,Friday,Carrot,pcs,7.76,0,2.33,0.07,5.36,8,3,0,0,2.33
2025-03-21,Friday,Capsicum,kg,5.01,0,3.32,0.13,1.56,5,1.5,0,0,33.2
2025-03-21,Friday,Spinach,kg,2.86,0,1.34,0.03,1.49,3,0.8,0,0,16.08
2025-03-21,Friday,Tortilla Wraps,pcs,54.66,0,45.85,1.79,7.02,70,20,1,0,55.02
2025-03-21,Friday,Pasta (various),kg,9.48,0,5.39,0.21,3.88,10,3,0,0,43.12
2025-03-21,Friday,Sriracha Sauce,litres,0.99,0,0.65,0.01,0.33,1,0.3,0,0,16.25
2025-03-21,Friday,BBQ Sauce,litres,0.79,0,0.41,0.0,0.38,1,0.2,0,0,7.38
2025-03-21,Friday,Chocolate (cooking),kg,1.81,0,1.32,0.02,0.47,2,0.5,1,0,42.24
2025-03-21,Friday,Coconut Flakes,kg,0.78,0,0.47,0.01,0.3,1,0.3,1,0,9.4
2025-03-21,Friday,Peanut Butter,kg,1.47,0,0.91,0.05,0.51,1.5,0.4,0,0,16.38
2025-03-21,Friday,Gloves (box),boxes,3.18,0,0.22,0.0,2.96,3,1,0,0,4.84
2025-03-22,Saturday,Chicken Breast,kg,26.75,0,13.09,0.18,13.48,25,10,0,0,366.52
2025-03-22,Saturday,Beef Patty (Wagyu),pcs,75.66,0,59.48,0.86,15.32,100,30,1,0,1070.64
2025-03-22,Saturday,Ribeye Steak,portions,16.05,0,10.35,0.15,5.55,15,5,0,0,569.25
2025-03-22,Saturday,Beef Brisket,kg,8.02,0,5.38,0.1,2.54,8,3,1,0,242.1
2025-03-22,Saturday,Salmon Fillet,portions,16.9,0,12.68,0.08,4.14,18,6,1,0,443.8
2025-03-22,Saturday,Prawn (Sriracha),portions,10.68,0,5.98,0.23,4.47,12,4,0,0,131.56
2025-03-22,Saturday,Eggs,pcs,308.14,0,299.19,11.2,0,360,100,1,0,239.35
2025-03-22,Saturday,Milk,litres,36.35,0,22.11,1.04,13.2,40,12,0,0,132.66
2025-03-22,Saturday,Espresso Beans (Lavazza),kg,4.05,0,2.35,0.05,1.65,5,1.5,0,0,223.25
2025-03-22,Saturday,Mozzarella Cheese,kg,5.59,0,3.47,0.05,2.07,6,2,0,0,156.15
2025-03-22,Saturday,Feta Cheese,kg,1.51,0,1.0,0.03,0.48,2,0.5,1,0,38.0
2025-03-22,Saturday,Parmigiano,kg,1.15,0,0.62,0.03,0.5,1.5,0.4,0,0,34.1
2025-03-22,Saturday,Avocado,pcs,39.54,0,33.63,0.12,5.79,50,15,1,0,134.52
2025-03-22,Saturday,Brioche Buns,pcs,92.33,0,71.57,0.31,20.45,120,40,1,0,178.92
2025-03-22,Saturday,Sourdough Bread,loaves,15.3,0,12.97,0.13,2.2,18,5,1,0,155.64
2025-03-22,Saturday,Croissant,pcs,26.71,0,21.58,0.68,4.45,35,10,1,0,86.32
2025-03-22,Saturday,French Fries (frozen),kg,22.33,0,15.35,0.4,6.58,28,8,1,0,138.15
2025-03-22,Saturday,Sweet Corn,kg,4.39,0,2.15,0.09,2.15,4,1,0,0,15.05
2025-03-22,Saturday,Green Peas,kg,1.13,0,0.64,0.0,0.49,1.5,0.4,0,0,5.12
2025-03-22,Saturday,Lemon Juice,ml,1810.31,0,1014.57,9.07,786.67,2000,500,0,0,20.29
2025-03-22,Saturday,Olive Oil,litres,1.25,0,0.77,0.0,0.48,1.5,0.4,0,0,26.95
2025-03-22,Saturday,White Sugar,kg,2.94,0,1.22,0.05,1.67,3,0.8,0,0,4.88
2025-03-22,Saturday,Strawberries,kg,7.66,0,3.66,0.18,3.82,7,2,0,0,80.52
2025-03-22,Saturday,Banana,kg,8.47,0,4.66,0.02,3.79,10,3,0,0,37.28
2025-03-22,Saturday,Acai (frozen),kg,6.58,0,5.12,0.2,1.26,8,2.5,1,0,332.8
2025-03-22,Saturday,Granola,kg,2.85,0,1.61,0.01,1.23,3,0.8,0,0,28.98
2025-03-22,Saturday,Chia Seeds,kg,0.99,0,0.41,0.02,0.56,1,0.2,0,0,12.3
2025-03-22,Saturday,Nutella,kg,3.79,0,2.08,0.06,1.65,4,1,0,0,58.24
2025-03-22,Saturday,Maple Syrup,litres,1.96,0,0.99,0.0,0.97,2,0.5,0,0,41.58
2025-03-22,Saturday,Hashbrown (frozen),pcs,108.87,0,68.23,1.78,38.86,120,40,1,0,102.34
2025-03-22,Saturday,Bacon Strips,pcs,84.58,0,53.24,2.38,28.96,80,25,0,0,159.72
2025-03-22,Saturday,Chicken Sausage,pcs,50.72,0,24.29,0.45,25.98,50,15,0,0,97.16
2025-03-22,Saturday,Chicken Hotdog,pcs,12.39,0,5.54,0.12,6.73,15,5,0,0,27.7
2025-03-22,Saturday,Beef Hotdog,pcs,16.84,0,12.59,0.49,3.76,20,6,1,0,75.54
2025-03-22,Saturday,Mushrooms,kg,3.47,0,1.92,0.02,1.53,4,1,0,0,34.56
2025-03-22,Saturday,Carrot,pcs,7.53,0,2.57,0.0,4.96,8,3,0,0,2.57
2025-03-22,Saturday,Capsicum,kg,4.56,0,3.07,0.01,1.48,5,1.5,1,0,30.7
2025-03-22,Saturday,Spinach,kg,2.45,0,1.45,0.03,0.97,3,0.8,0,0,17.4
2025-03-22,Saturday,Tortilla Wraps,pcs,75.48,0,41.11,1.97,32.4,70,20,0,0,49.33
2025-03-22,Saturday,Pasta (various),kg,9.25,0,4.87,0.04,4.34,10,3,0,0,38.96
2025-03-22,Saturday,Sriracha Sauce,litres,0.92,0,0.63,0.02,0.27,1,0.3,1,0,15.75
2025-03-22,Saturday,BBQ Sauce,litres,0.79,0,0.42,0.02,0.35,1,0.2,0,0,7.56
2025-03-22,Saturday,Chocolate (cooking),kg,2.03,0,1.03,0.05,0.95,2,0.5,0,0,32.96
2025-03-22,Saturday,Coconut Flakes,kg,0.8,0,0.66,0.02,0.12,1,0.3,1,0,13.2
2025-03-22,Saturday,Peanut Butter,kg,1.39,0,0.8,0.01,0.58,1.5,0.4,0,0,14.4
2025-03-22,Saturday,Gloves (box),boxes,2.59,0,0.18,0.0,2.41,3,1,0,0,3.96
2025-03-23,Sunday,Chicken Breast,kg,26.03,0,15.59,0.39,10.05,25,10,0,0,436.52
2025-03-23,Sunday,Beef Patty (Wagyu),pcs,99.18,0,76.35,1.55,21.28,100,30,1,0,1374.3
2025-03-23,Sunday,Ribeye Steak,portions,12.6,0,9.08,0.3,3.22,15,5,1,0,499.4
2025-03-23,Sunday,Beef Brisket,kg,7.61,0,5.56,0.19,1.86,8,3,1,0,250.2
2025-03-23,Sunday,Salmon Fillet,portions,18.75,0,9.56,0.33,8.86,18,6,0,0,334.6
2025-03-23,Sunday,Prawn (Sriracha),portions,12.91,0,8.05,0.38,4.48,12,4,0,0,177.1
2025-03-23,Sunday,Eggs,pcs,379.16,0,249.58,3.94,125.64,360,100,0,0,199.66
2025-03-23,Sunday,Milk,litres,43.0,0,25.01,1.15,16.84,40,12,0,0,150.06
2025-03-23,Sunday,Espresso Beans (Lavazza),kg,4.75,0,2.76,0.08,1.91,5,1.5,0,0,262.2
2025-03-23,Sunday,Mozzarella Cheese,kg,6.15,0,3.99,0.17,1.99,6,2,1,0,179.55
2025-03-23,Sunday,Feta Cheese,kg,1.72,0,1.29,0.04,0.39,2,0.5,1,0,49.02
2025-03-23,Sunday,Parmigiano,kg,1.56,0,0.75,0.02,0.79,1.5,0.4,0,0,41.25
2025-03-23,Sunday,Avocado,pcs,46.39,0,27.15,0.06,19.18,50,15,0,0,108.6
2025-03-23,Sunday,Brioche Buns,pcs,105.76,0,85.67,4.27,15.82,120,40,1,0,214.18
2025-03-23,Sunday,Sourdough Bread,loaves,19.42,0,12.42,0.21,6.79,18,5,0,0,149.04
2025-03-23,Sunday,Croissant,pcs,28.45,0,17.93,0.51,10.01,35,10,0,0,71.72
2025-03-23,Sunday,French Fries (frozen),kg,28.31,0,19.83,0.41,8.07,28,8,0,0,178.47
2025-03-23,Sunday,Sweet Corn,kg,4.1,0,2.48,0.04,1.58,4,1,0,0,17.36
2025-03-23,Sunday,Green Peas,kg,1.64,0,0.66,0.03,0.95,1.5,0.4,0,0,5.28
2025-03-23,Sunday,Lemon Juice,ml,1781.22,0,1117.02,43.19,621.01,2000,500,0,0,22.34
2025-03-23,Sunday,Olive Oil,litres,1.51,0,0.66,0.01,0.84,1.5,0.4,0,0,23.1
2025-03-23,Sunday,White Sugar,kg,3.19,0,1.64,0.02,1.53,3,0.8,0,0,6.56
2025-03-23,Sunday,Strawberries,kg,5.9,0,4.99,0.06,0.85,7,2,1,0,109.78
2025-03-23,Sunday,Banana,kg,7.83,0,5.4,0.01,2.42,10,3,1,0,43.2
2025-03-23,Sunday,Acai (frozen),kg,6.07,0,5.36,0.07,0.64,8,2.5,1,0,348.4
2025-03-23,Sunday,Granola,kg,3.07,0,1.79,0.01,1.27,3,0.8,0,0,32.22
2025-03-23,Sunday,Chia Seeds,kg,0.93,0,0.39,0.02,0.52,1,0.2,0,0,11.7
2025-03-23,Sunday,Nutella,kg,4.18,0,2.06,0.09,2.03,4,1,0,0,57.68
2025-03-23,Sunday,Maple Syrup,litres,1.51,0,1.3,0.03,0.18,2,0.5,1,0,54.6
2025-03-23,Sunday,Hashbrown (frozen),pcs,109.3,0,87.95,0.73,20.62,120,40,1,0,131.93
2025-03-23,Sunday,Bacon Strips,pcs,83.11,0,41.71,0.48,40.92,80,25,0,0,125.13
2025-03-23,Sunday,Chicken Sausage,pcs,46.26,0,30.62,0.79,14.85,50,15,1,0,122.48
2025-03-23,Sunday,Chicken Hotdog,pcs,15.51,0,6.51,0.2,8.8,15,5,0,0,32.55
2025-03-23,Sunday,Beef Hotdog,pcs,17.13,0,12.93,0.5,3.7,20,6,1,0,77.58
2025-03-23,Sunday,Mushrooms,kg,4.01,0,2.22,0.04,1.75,4,1,0,0,39.96
2025-03-23,Sunday,Carrot,pcs,6.38,0,2.59,0.06,3.73,8,3,0,0,2.59
2025-03-23,Sunday,Capsicum,kg,4.19,0,3.26,0.01,0.92,5,1.5,1,0,32.6
2025-03-23,Sunday,Spinach,kg,3.19,0,1.37,0.07,1.75,3,0.8,0,0,16.44
2025-03-23,Sunday,Tortilla Wraps,pcs,61.42,0,36.6,1.63,23.19,70,20,0,0,43.92
2025-03-23,Sunday,Pasta (various),kg,10.51,0,5.51,0.15,4.85,10,3,0,0,44.08
2025-03-23,Sunday,Sriracha Sauce,litres,0.81,0,0.59,0.02,0.2,1,0.3,1,0,14.75
2025-03-23,Sunday,BBQ Sauce,litres,0.95,0,0.45,0.02,0.48,1,0.2,0,0,8.1
2025-03-23,Sunday,Chocolate (cooking),kg,1.55,0,1.25,0.01,0.29,2,0.5,1,0,40.0
2025-03-23,Sunday,Coconut Flakes,kg,0.82,0,0.51,0.01,0.3,1,0.3,1,0,10.2
2025-03-23,Sunday,Peanut Butter,kg,1.27,0,0.81,0.01,0.45,1.5,0.4,0,0,14.58
2025-03-23,Sunday,Gloves (box),boxes,2.6,0,0.23,0.0,2.37,3,1,0,0,5.06
2025-03-24,Monday,Chicken Breast,kg,26.2,39.2,9.66,0.2,55.54,25,10,0,0,270.48
2025-03-24,Monday,Beef Patty (Wagyu),pcs,92.53,164.5,41.11,1.52,214.4,100,30,0,0,739.98
2025-03-24,Monday,Ribeye Steak,portions,14.73,24.5,6.99,0.09,32.15,15,5,0,0,384.45
2025-03-24,Monday,Beef Brisket,kg,6.14,12.25,4.22,0.01,14.16,8,3,0,0,189.9
2025-03-24,Monday,Salmon Fillet,portions,18.62,28.0,9.23,0.01,37.38,18,6,0,0,323.05
2025-03-24,Monday,Prawn (Sriracha),portions,11.62,17.5,6.03,0.1,22.99,12,4,0,0,132.66
2025-03-24,Monday,Eggs,pcs,380.25,630.0,183.51,5.96,820.78,360,100,0,0,146.81
2025-03-24,Monday,Milk,litres,30.08,63.0,15.83,0.57,76.68,40,12,0,0,94.98
2025-03-24,Monday,Espresso Beans (Lavazza),kg,4.61,6.3,1.87,0.04,9.0,5,1.5,0,0,177.65
2025-03-24,Monday,Mozzarella Cheese,kg,6.26,8.75,2.43,0.1,12.48,6,2,0,0,109.35
2025-03-24,Monday,Feta Cheese,kg,1.74,2.8,0.78,0.02,3.74,2,0.5,0,0,29.64
2025-03-24,Monday,Parmigiano,kg,1.29,1.75,0.56,0.01,2.47,1.5,0.4,0,0,30.8
2025-03-24,Monday,Avocado,pcs,49.45,77.0,25.16,1.22,100.07,50,15,0,1,100.64
2025-03-24,Monday,Brioche Buns,pcs,123.76,210.0,62.48,2.54,268.74,120,40,0,0,156.2
2025-03-24,Monday,Sourdough Bread,loaves,16.16,28.0,8.1,0.29,35.77,18,5,0,0,97.2
2025-03-24,Monday,Croissant,pcs,26.85,52.5,14.41,0.26,64.68,35,10,0,1,57.64
2025-03-24,Monday,French Fries (frozen),kg,21.36,42.0,12.77,0.03,50.56,28,8,0,0,114.93
2025-03-24,Monday,Sweet Corn,kg,4.12,5.6,1.83,0.07,7.82,4,1,0,0,12.81
2025-03-24,Monday,Green Peas,kg,1.43,1.75,0.45,0.01,2.72,1.5,0.4,0,0,3.6
2025-03-24,Monday,Lemon Juice,ml,1823.09,2800.0,765.37,30.61,3827.11,2000,500,0,0,15.31
2025-03-24,Monday,Olive Oil,litres,1.41,1.75,0.58,0.02,2.56,1.5,0.4,0,0,20.3
2025-03-24,Monday,White Sugar,kg,2.99,3.5,1.06,0.02,5.41,3,0.8,0,0,4.24
2025-03-24,Monday,Strawberries,kg,5.34,10.5,3.7,0.0,12.14,7,2,0,1,81.4
2025-03-24,Monday,Banana,kg,9.88,14.0,3.64,0.07,20.17,10,3,0,0,29.12
2025-03-24,Monday,Acai (frozen),kg,6.2,12.25,4.3,0.12,14.03,8,2.5,0,0,279.5
2025-03-24,Monday,Granola,kg,2.64,4.2,1.45,0.05,5.34,3,0.8,0,0,26.1
2025-03-24,Monday,Chia Seeds,kg,1.02,1.05,0.32,0.0,1.75,1,0.2,0,0,9.6
2025-03-24,Monday,Nutella,kg,3.03,5.25,1.7,0.02,6.56,4,1,0,0,47.6
2025-03-24,Monday,Maple Syrup,litres,1.92,2.8,0.71,0.02,3.99,2,0.5,0,0,29.82
2025-03-24,Monday,Hashbrown (frozen),pcs,99.42,192.5,68.04,0.28,223.6,120,40,0,0,102.06
2025-03-24,Monday,Bacon Strips,pcs,68.54,122.5,38.21,1.84,150.99,80,25,0,0,114.63
2025-03-24,Monday,Chicken Sausage,pcs,44.48,70.0,19.54,0.97,93.97,50,15,0,0,78.16
2025-03-24,Monday,Chicken Hotdog,pcs,14.92,14.0,4.16,0.18,24.58,15,5,0,0,20.8
2025-03-24,Monday,Beef Hotdog,pcs,21.88,28.0,9.66,0.43,39.79,20,6,0,0,57.96
2025-03-24,Monday,Mushrooms,kg,3.3,5.25,1.31,0.02,7.22,4,1,0,1,23.58
2025-03-24,Monday,Carrot,pcs,7.19,7.0,2.12,0.03,12.04,8,3,0,0,2.12
